agent,perturb_rate,repair_cost,threshold,seed,viability,survived,success,steps,hazard_hits,repairs,final_energy,mean_self_error,mean_reliability
mirror,0.16,10,0.5,409415,130.0,1,1,25,0,0,25.0,3.75,0.9959895833333334
mirror,0.16,10,0.65,409415,130.0,1,1,25,0,0,25.0,3.75,0.9959895833333334
mirror,0.16,10,0.8,409415,130.0,1,1,25,0,0,25.0,3.75,0.9959895833333334
baseline,0.16,10,-1.0,409416,-48.0,0,0,20,3,0,0.0,3.8,0.6292002937011719
mirror,0.16,10,0.35,409416,-65.1,0,0,14,3,1,-4.0,3.5714285714285716,0.8864488055893202
mirror,0.16,10,0.5,409416,-59.5,0,0,28,3,2,-10.0,2.6785714285714284,0.8946558880826601
mirror,0.16,10,0.65,409416,-32.0,0,0,28,2,2,0.0,2.5357142857142856,0.9242406584928539
mirror,0.16,10,0.8,409416,-32.0,0,0,28,2,2,0.0,2.5357142857142856,0.9242406584928539
baseline,0.16,10,-1.0,409417,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.16,10,0.35,409417,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.16,10,0.5,409417,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.16,10,0.65,409417,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.16,10,0.8,409417,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.16,10,-1.0,409418,-48.0,0,0,20,3,0,0.0,1.8,0.8045738523033904
mirror,0.16,10,0.35,409418,-37.0,0,0,20,2,1,0.0,1.35,0.9301105126601541
mirror,0.16,10,0.5,409418,-37.0,0,0,20,2,1,0.0,1.35,0.9301105126601541
mirror,0.16,10,0.65,409418,-70.8,0,0,25,4,1,-7.0,1.16,0.935061452958356
mirror,0.16,10,0.8,409418,-70.8,0,0,25,4,1,-7.0,1.16,0.935061452958356
baseline,0.16,10,-1.0,409419,3.0,0,0,48,2,0,0.0,4.1875,0.5538160975192774
mirror,0.16,10,0.35,409419,134.0,1,1,23,0,1,35.0,1.9090909090909092,0.9277559758896963
mirror,0.16,10,0.5,409419,133.9,1,1,22,0,1,36.0,1.8095238095238095,0.9513376053195709
mirror,0.16,10,0.65,409419,133.8,1,1,21,0,1,37.0,1.7,0.9704367050818273
mirror,0.16,10,0.8,409419,133.8,1,1,21,0,1,37.0,1.7,0.9704367050818273
baseline,0.16,10,-1.0,409420,-47.7,0,0,23,3,0,-3.0,2.5652173913043477,0.9127176781165081
mirror,0.16,10,0.35,409420,-36.7,0,0,23,2,1,-3.0,2.347826086956522,0.9481447437138313
mirror,0.16,10,0.5,409420,-36.7,0,0,23,2,1,-3.0,2.347826086956522,0.9481447437138313
mirror,0.16,10,0.65,409420,-36.8,0,0,22,2,1,-2.0,2.227272727272727,0.9617269008162409
mirror,0.16,10,0.8,409420,-8.5,0,0,30,1,1,0.0,3.6333333333333333,0.9866491007159051
baseline,0.16,10,-1.0,409421,25.5,0,0,66,2,0,0.0,3.772727272727273,0.5246844391795527
mirror,0.16,10,0.35,409421,19.0,0,0,56,1,2,0.0,1.7857142857142858,0.849712440424626
mirror,0.16,10,0.5,409421,106.6,1,1,24,1,1,24.0,1.4782608695652173,0.9105151294891172
mirror,0.16,10,0.65,409421,67.3,1,1,42,4,1,12.0,0.6097560975609756,0.9421463508262309
mirror,0.16,10,0.8,409421,106.4,1,1,22,1,1,26.0,1.0476190476190477,0.977595970294979
baseline,0.16,10,-1.0,409422,130.3,1,1,28,0,0,22.0,3.4444444444444446,1.0
mirror,0.16,10,0.35,409422,130.3,1,1,28,0,0,22.0,3.4444444444444446,1.0
mirror,0.16,10,0.5,409422,130.3,1,1,28,0,0,22.0,3.4444444444444446,1.0
mirror,0.16,10,0.65,409422,130.3,1,1,28,0,0,22.0,3.4444444444444446,1.0
mirror,0.16,10,0.8,409422,130.3,1,1,28,0,0,22.0,3.4444444444444446,1.0
baseline,0.16,10,-1.0,409423,130.1,1,1,26,0,0,24.0,3.92,0.7235528896591581
mirror,0.16,10,0.35,409423,130.1,1,1,26,0,0,24.0,3.92,0.7235528896591581
mirror,0.16,10,0.5,409423,134.1,1,1,24,0,1,34.0,3.9130434782608696,0.9541186713031391
mirror,0.16,10,0.65,409423,2.5,0,0,30,0,2,0.0,3.8333333333333335,0.9339266437722081
mirror,0.16,10,0.8,409423,2.5,0,0,30,0,2,0.0,3.8333333333333335,0.9339266437722081
baseline,0.16,10,-1.0,409424,3.5,0,0,53,2,0,-5.0,4.226415094339623,0.452353323841602
mirror,0.16,10,0.35,409424,133.8,1,1,21,0,1,37.0,2.6,0.9123915495850907
mirror,0.16,10,0.5,409424,133.7,1,1,20,0,1,38.0,2.526315789473684,0.9377843069646992
mirror,0.16,10,0.65,409424,133.6,1,1,19,0,1,39.0,2.4444444444444446,0.9593201922565898
mirror,0.16,10,0.8,409424,133.6,1,1,19,0,1,39.0,2.4444444444444446,0.9593201922565898
baseline,0.16,10,-1.0,409425,37.5,0,0,50,0,0,0.0,8.66,0.5626541403995295
mirror,0.16,10,0.35,409425,20.0,0,0,40,0,1,0.0,8.625,0.6688969224007973
mirror,0.16,10,0.5,409425,-20.8,0,0,30,1,3,-2.0,4.166666666666667,0.8963068352264943
mirror,0.16,10,0.65,409425,-20.7,0,0,31,1,3,-3.0,3.6774193548387095,0.8874628505236457
mirror,0.16,10,0.8,409425,-20.7,0,0,31,1,3,-3.0,3.6774193548387095,0.8874628505236457
baseline,0.16,10,-1.0,409426,25.9,0,0,70,2,0,-4.0,2.157142857142857,0.7213921688225025
mirror,0.16,10,0.35,409426,25.9,0,0,70,2,0,-4.0,2.157142857142857,0.7213921688225025
mirror,0.16,10,0.5,409426,25.7,0,0,55,0,2,-7.0,1.9090909090909092,0.8860497382595053
mirror,0.16,10,0.65,409426,25.2,0,0,50,0,2,-2.0,2.08,0.9426930223415735
mirror,0.16,10,0.8,409426,25.2,0,0,50,0,2,-2.0,2.08,0.9426930223415735
baseline,0.16,10,-1.0,409427,37.5,0,0,50,0,0,0.0,5.24,0.7578896097812199
mirror,0.16,10,0.35,409427,37.5,0,0,50,0,0,0.0,5.24,0.7578896097812199
mirror,0.16,10,0.5,409427,20.0,0,0,40,0,1,0.0,4.625,0.882112470140717
mirror,0.16,10,0.65,409427,7.6,0,0,39,0,3,-1.0,3.9743589743589745,0.9235580333811947
mirror,0.16,10,0.8,409427,7.6,0,0,39,0,3,-1.0,3.9743589743589745,0.9235580333811947
baseline,0.16,10,-1.0,409428,129.7,1,1,22,0,0,28.0,1.619047619047619,0.9932142857142858
mirror,0.16,10,0.35,409428,129.7,1,1,22,0,0,28.0,1.619047619047619,0.9932142857142858
mirror,0.16,10,0.5,409428,129.7,1,1,22,0,0,28.0,1.619047619047619,0.9932142857142858
mirror,0.16,10,0.65,409428,129.7,1,1,22,0,0,28.0,1.619047619047619,0.9932142857142858
mirror,0.16,10,0.8,409428,129.7,1,1,22,0,0,28.0,1.619047619047619,0.9932142857142858
baseline,0.16,10,-1.0,409429,130.3,1,1,28,0,0,22.0,2.2962962962962963,0.9844021990740741
mirror,0.16,10,0.35,409429,130.3,1,1,28,0,0,22.0,2.2962962962962963,0.9844021990740741
mirror,0.16,10,0.5,409429,130.3,1,1,28,0,0,22.0,2.2962962962962963,0.9844021990740741
mirror,0.16,10,0.65,409429,130.3,1,1,28,0,0,22.0,2.2962962962962963,0.9844021990740741
mirror,0.16,10,0.8,409429,130.3,1,1,28,0,0,22.0,2.2962962962962963,0.9844021990740741
baseline,0.16,10,-1.0,409430,151.3,1,1,31,0,0,37.0,2.9,0.6786276440425507
mirror,0.16,10,0.35,409430,134.2,1,1,25,0,1,33.0,3.0416666666666665,0.8916557989806281
mirror,0.16,10,0.5,409430,134.1,1,1,24,0,1,34.0,2.9130434782608696,0.8890399616610476
mirror,0.16,10,0.65,409430,7.5,0,0,38,0,3,0.0,2.5,0.9372085181507893
mirror,0.16,10,0.8,409430,7.5,0,0,38,0,3,0.0,2.5,0.9372085181507893
baseline,0.16,10,-1.0,409431,150.3,1,1,21,0,0,47.0,1.7,0.9543617773437502
mirror,0.16,10,0.35,409431,150.3,1,1,21,0,0,47.0,1.7,0.9543617773437502
mirror,0.16,10,0.5,409431,150.3,1,1,21,0,0,47.0,1.7,0.9543617773437502
mirror,0.16,10,0.65,409431,150.3,1,1,21,0,0,47.0,1.7,0.9543617773437502
mirror,0.16,10,0.8,409431,150.3,1,1,21,0,0,47.0,1.7,0.9543617773437502
baseline,0.16,10,-1.0,409432,130.2,1,1,27,0,0,23.0,0.5384615384615384,0.8124166212656209
mirror,0.16,10,0.35,409432,130.2,1,1,27,0,0,23.0,0.5384615384615384,0.8124166212656209
mirror,0.16,10,0.5,409432,113.4,1,1,24,0,1,16.0,0.4782608695652174,0.8572462684291011
mirror,0.16,10,0.65,409432,-31.5,0,0,33,2,2,-5.0,0.3333333333333333,0.9678300419787421
mirror,0.16,10,0.8,409432,-31.5,0,0,33,2,2,-5.0,0.3333333333333333,0.9678300419787421
baseline,0.16,10,-1.0,409433,9.0,0,0,40,1,0,0.0,4.6,0.6903364841614581
mirror,0.16,10,0.35,409433,-14.2,0,0,41,2,1,-3.0,4.365853658536586,0.7077478227060964
mirror,0.16,10,0.5,409433,-53.6,0,0,19,2,2,-9.0,2.0,0.9096780518146799
mirror,0.16,10,0.65,409433,-53.6,0,0,19,2,2,-9.0,1.7894736842105263,0.9332419883440664
mirror,0.16,10,0.8,409433,-53.7,0,0,18,2,2,-8.0,1.7222222222222223,0.9474231863753845
baseline,0.16,10,-1.0,409434,31.5,0,0,58,1,0,0.0,3.396551724137931,0.6464810177148792
mirror,0.16,10,0.35,409434,-8.5,0,0,56,2,2,-10.0,3.142857142857143,0.729190293899516
mirror,0.16,10,0.5,409434,-60.1,0,0,22,3,2,-4.0,2.5454545454545454,0.7650355524683186
mirror,0.16,10,0.65,409434,-53.9,0,0,16,2,2,-6.0,1.8125,0.9532794690032927
mirror,0.16,10,0.8,409434,-53.9,0,0,16,2,2,-6.0,1.8125,0.9532794690032927
baseline,0.16,10,-1.0,409435,3.0,0,0,48,2,0,0.0,4.166666666666667,0.6511948598524114
mirror,0.16,10,0.35,409435,-14.2,0,0,41,2,1,-3.0,4.414634146341464,0.7560344068029482
mirror,0.16,10,0.5,409435,-31.0,0,0,38,2,2,-10.0,3.710526315789474,0.8755909132597338
mirror,0.16,10,0.65,409435,118.7,1,1,61,1,3,3.0,2.05,0.9439142241095827
mirror,0.16,10,0.8,409435,118.7,1,1,61,1,3,3.0,2.05,0.9439142241095827
baseline,0.16,10,-1.0,409436,3.0,0,0,48,2,0,0.0,3.1458333333333335,0.4423404993450306
mirror,0.16,10,0.35,409436,135.1,1,1,34,0,1,24.0,3.606060606060606,0.5999087335724458
mirror,0.16,10,0.5,409436,-14.2,0,0,28,0,3,-8.0,2.2857142857142856,0.9188234916706398
mirror,0.16,10,0.65,409436,2.5,0,0,30,0,2,0.0,2.066666666666667,0.9462604635891959
mirror,0.16,10,0.8,409436,2.5,0,0,30,0,2,0.0,2.066666666666667,0.9462604635891959
baseline,0.16,10,-1.0,409437,3.0,0,0,48,2,0,0.0,3.7291666666666665,0.5977683914345303
mirror,0.16,10,0.35,409437,-64.5,0,0,20,3,1,-10.0,0.3,0.9158186825705832
mirror,0.16,10,0.5,409437,-37.0,0,0,20,2,1,0.0,0.25,0.9465866444991621
mirror,0.16,10,0.65,409437,-3.5,0,0,38,1,2,0.0,1.736842105263158,0.9481440591044281
mirror,0.16,10,0.8,409437,-3.5,0,0,38,1,2,0.0,1.736842105263158,0.9481440591044281
baseline,0.16,10,-1.0,409438,37.5,0,0,50,0,0,0.0,3.3,0.8898441186292412
mirror,0.16,10,0.35,409438,37.5,0,0,50,0,0,0.0,3.3,0.8898441186292412
mirror,0.16,10,0.5,409438,37.5,0,0,50,0,0,0.0,3.3,0.8898441186292412
mirror,0.16,10,0.65,409438,20.9,0,0,49,0,1,-9.0,3.163265306122449,0.9029189523309611
mirror,0.16,10,0.8,409438,20.9,0,0,49,0,1,-9.0,3.163265306122449,0.9029189523309611
baseline,0.16,10,-1.0,409439,130.2,1,1,27,0,0,23.0,1.2692307692307692,0.9572665217977671
mirror,0.16,10,0.35,409439,130.2,1,1,27,0,0,23.0,1.2692307692307692,0.9572665217977671
mirror,0.16,10,0.5,409439,130.2,1,1,27,0,0,23.0,1.2692307692307692,0.9572665217977671
mirror,0.16,10,0.65,409439,113.6,1,1,26,0,1,14.0,1.28,0.9690858639648439
mirror,0.16,10,0.8,409439,113.6,1,1,26,0,1,14.0,1.28,0.9690858639648439
baseline,0.16,10,-1.0,409440,-19.5,0,0,30,2,0,0.0,2.2333333333333334,0.8322167095200803
mirror,0.16,10,0.35,409440,-36.0,0,0,30,2,1,-10.0,2.1,0.8557504955461542
mirror,0.16,10,0.5,409440,25.0,0,0,48,0,2,0.0,1.6041666666666667,0.9176453974999662
mirror,0.16,10,0.65,409440,-31.1,0,0,37,2,2,-9.0,0.9459459459459459,0.9800137999122246
mirror,0.16,10,0.8,409440,-31.1,0,0,37,2,2,-9.0,0.9459459459459459,0.9800137999122246
baseline,0.16,10,-1.0,409441,129.3,1,1,18,0,0,32.0,2.7058823529411766,0.9614227941176473
mirror,0.16,10,0.35,409441,129.3,1,1,18,0,0,32.0,2.7058823529411766,0.9614227941176473
mirror,0.16,10,0.5,409441,129.3,1,1,18,0,0,32.0,2.7058823529411766,0.9614227941176473
mirror,0.16,10,0.65,409441,129.3,1,1,18,0,0,32.0,2.7058823529411766,0.9614227941176473
mirror,0.16,10,0.8,409441,129.3,1,1,18,0,0,32.0,2.7058823529411766,0.9614227941176473
baseline,0.16,10,-1.0,409442,60.0,0,0,68,0,0,0.0,4.676470588235294,0.7729854489032052
mirror,0.16,10,0.35,409442,60.0,0,0,68,0,0,0.0,4.676470588235294,0.7729854489032052
mirror,0.16,10,0.5,409442,42.5,0,0,58,0,1,0.0,3.7413793103448274,0.8842651892487998
mirror,0.16,10,0.65,409442,1.6999999999999993,0,0,48,1,3,-2.0,2.2916666666666665,0.9216387110999685
mirror,0.16,10,0.8,409442,1.6999999999999993,0,0,48,1,3,-2.0,2.2916666666666665,0.9216387110999685
baseline,0.16,10,-1.0,409443,37.5,0,0,50,0,0,0.0,4.5,0.808843712783207
mirror,0.16,10,0.35,409443,37.5,0,0,50,0,0,0.0,4.5,0.808843712783207
mirror,0.16,10,0.5,409443,20.0,0,0,40,0,1,0.0,3.55,0.8947487122824557
mirror,0.16,10,0.65,409443,20.0,0,0,40,0,1,0.0,2.95,0.938199933029302
mirror,0.16,10,0.8,409443,20.0,0,0,40,0,1,0.0,2.95,0.938199933029302
baseline,0.16,10,-1.0,409444,-19.2,0,0,33,2,0,-3.0,4.03030303030303,0.6873655462889303
mirror,0.16,10,0.35,409444,-14.5,0,0,38,2,1,0.0,3.4210526315789473,0.741385048483972
mirror,0.16,10,0.5,409444,-31.0,0,0,38,2,2,-10.0,2.6578947368421053,0.8585806868336905
mirror,0.16,10,0.65,409444,134.9,1,1,32,0,1,26.0,2.225806451612903,0.9134865435012304
mirror,0.16,10,0.8,409444,134.9,1,1,32,0,1,26.0,2.225806451612903,0.9134865435012304
baseline,0.16,10,-1.0,409445,-2.3000000000000007,0,0,63,3,0,-7.0,1.6507936507936507,0.7274714829794662
mirror,0.16,10,0.35,409445,-2.3000000000000007,0,0,63,3,0,-7.0,1.6507936507936507,0.7274714829794662
mirror,0.16,10,0.5,409445,-14.0,0,0,43,2,1,-5.0,1.9069767441860466,0.8181309168003951
mirror,0.16,10,0.65,409445,3.0999999999999996,0,0,36,0,2,-6.0,1.8888888888888888,0.9042584239098806
mirror,0.16,10,0.8,409445,3.0999999999999996,0,0,36,0,2,-6.0,1.8888888888888888,0.9042584239098806
baseline,0.16,10,-1.0,409446,9.0,0,0,40,1,0,0.0,2.0,0.7158508826745099
mirror,0.16,10,0.35,409446,9.0,0,0,40,1,0,0.0,2.0,0.7158508826745099
mirror,0.16,10,0.5,409446,-8.4,0,0,31,1,1,-1.0,1.7419354838709677,0.8185263126729728
mirror,0.16,10,0.65,409446,-37.0,0,0,20,2,1,0.0,2.2,0.9279081955647811
mirror,0.16,10,0.8,409446,-37.0,0,0,20,2,1,0.0,2.2,0.9279081955647811
baseline,0.16,10,-1.0,409447,-19.5,0,0,30,2,0,0.0,6.033333333333333,0.5990504492069622
mirror,0.16,10,0.35,409447,-37.0,0,0,20,2,1,0.0,4.7,0.7810851439994582
mirror,0.16,10,0.5,409447,-37.0,0,0,20,2,1,0.0,4.7,0.7810851439994582
mirror,0.16,10,0.65,409447,-26.0,0,0,20,1,2,0.0,3.15,0.928468862843269
mirror,0.16,10,0.8,409447,-26.0,0,0,20,1,2,0.0,3.15,0.928468862843269
baseline,0.16,10,-1.0,409448,-25.5,0,0,38,3,0,0.0,1.8421052631578947,0.8336793562397204
mirror,0.16,10,0.35,409448,-42.1,0,0,37,3,1,-9.0,1.7297297297297298,0.866032574251052
mirror,0.16,10,0.5,409448,-42.1,0,0,37,3,1,-9.0,1.7297297297297298,0.866032574251052
mirror,0.16,10,0.65,409448,-20.5,0,0,46,3,1,0.0,2.0,0.9256116249578553
mirror,0.16,10,0.8,409448,-20.5,0,0,46,3,1,0.0,2.0,0.9256116249578553
baseline,0.16,10,-1.0,409449,37.5,0,0,50,0,0,0.0,3.0,0.7654942972734766
mirror,0.16,10,0.35,409449,42.5,0,0,58,0,1,0.0,2.6379310344827585,0.8192404822459574
mirror,0.16,10,0.5,409449,2.5,0,0,30,0,2,0.0,3.3666666666666667,0.8957770785975742
mirror,0.16,10,0.65,409449,2.5,0,0,30,0,2,0.0,2.6333333333333333,0.9507710848487269
mirror,0.16,10,0.8,409449,2.5,0,0,30,0,2,0.0,2.6333333333333333,0.9507710848487269
baseline,0.16,10,-1.0,409450,-19.5,0,0,30,2,0,0.0,6.9,0.52791988187507
mirror,0.16,10,0.35,409450,-49.0,0,0,36,4,1,0.0,3.138888888888889,0.8425513885593277
mirror,0.16,10,0.5,409450,-65.5,0,0,36,4,2,-10.0,3.0277777777777777,0.8586761804251939
mirror,0.16,10,0.65,409450,-65.5,0,0,36,4,2,-10.0,2.5,0.8874669527066052
mirror,0.16,10,0.8,409450,-65.5,0,0,36,4,2,-10.0,2.5,0.8874669527066052
baseline,0.16,10,-1.0,409451,37.5,0,0,50,0,0,0.0,3.1,0.9082430830043134
mirror,0.16,10,0.35,409451,37.5,0,0,50,0,0,0.0,3.1,0.9082430830043134
mirror,0.16,10,0.5,409451,37.5,0,0,50,0,0,0.0,3.1,0.9082430830043134
mirror,0.16,10,0.65,409451,20.0,0,0,40,0,1,0.0,2.7,0.9885201680566589
mirror,0.16,10,0.8,409451,20.0,0,0,40,0,1,0.0,2.7,0.9885201680566589
baseline,0.16,10,-1.0,409452,130.2,1,1,27,0,0,23.0,2.5,0.9701036884014422
mirror,0.16,10,0.35,409452,130.2,1,1,27,0,0,23.0,2.5,0.9701036884014422
mirror,0.16,10,0.5,409452,130.2,1,1,27,0,0,23.0,2.5,0.9701036884014422
mirror,0.16,10,0.65,409452,130.2,1,1,27,0,0,23.0,2.5,0.9701036884014422
mirror,0.16,10,0.8,409452,130.2,1,1,27,0,0,23.0,2.5,0.9701036884014422
baseline,0.16,10,-1.0,409453,-19.5,0,0,30,2,0,0.0,2.6,0.7698800871796281
mirror,0.16,10,0.35,409453,-8.5,0,0,30,1,1,0.0,2.4,0.823404832893445
mirror,0.16,10,0.5,409453,-8.5,0,0,30,1,1,0.0,2.0,0.889921919023387
mirror,0.16,10,0.65,409453,-38.0,0,0,36,3,2,0.0,1.3333333333333333,0.942169577534822
mirror,0.16,10,0.8,409453,-38.0,0,0,36,3,2,0.0,1.3333333333333333,0.942169577534822
baseline,0.16,10,-1.0,409454,-48.0,0,0,20,3,0,0.0,2.95,0.7980218231431578
mirror,0.16,10,0.35,409454,-37.0,0,0,20,2,1,0.0,2.35,0.9293435371042567
mirror,0.16,10,0.5,409454,-37.0,0,0,20,2,1,0.0,2.35,0.9293435371042567
mirror,0.16,10,0.65,409454,-70.8,0,0,25,4,1,-7.0,1.8,0.9357343601543988
mirror,0.16,10,0.8,409454,-70.8,0,0,25,4,1,-7.0,1.8,0.9357343601543988
baseline,0.16,10,-1.0,409455,130.1,1,1,26,0,0,24.0,2.24,0.9598642044921875
mirror,0.16,10,0.35,409455,130.1,1,1,26,0,0,24.0,2.24,0.9598642044921875
mirror,0.16,10,0.5,409455,130.1,1,1,26,0,0,24.0,2.24,0.9598642044921875
mirror,0.16,10,0.65,409455,130.1,1,1,26,0,0,24.0,2.24,0.9598642044921875
mirror,0.16,10,0.8,409455,130.1,1,1,26,0,0,24.0,2.24,0.9598642044921875
baseline,0.16,10,-1.0,409456,37.5,0,0,50,0,0,0.0,6.28,0.8240514588090746
mirror,0.16,10,0.35,409456,37.5,0,0,50,0,0,0.0,6.28,0.8240514588090746
mirror,0.16,10,0.5,409456,-31.7,0,0,31,2,2,-3.0,3.3225806451612905,0.8869197689821094
mirror,0.16,10,0.65,409456,-26.9,0,0,37,2,3,-1.0,2.810810810810811,0.9406738462175431
mirror,0.16,10,0.8,409456,-25.6,0,0,24,1,2,-4.0,3.625,0.9427691706500617
baseline,0.16,10,-1.0,409457,31.5,0,0,58,1,0,0.0,4.482758620689655,0.6504268041794716
mirror,0.16,10,0.35,409457,14.100000000000001,0,0,49,1,1,-1.0,4.3061224489795915,0.7161865175660976
mirror,0.16,10,0.5,409457,-14.5,0,0,38,2,1,0.0,2.6315789473684212,0.8505815651294624
mirror,0.16,10,0.65,409457,-37.0,0,0,20,2,1,0.0,1.95,0.9435391515498676
mirror,0.16,10,0.8,409457,-37.0,0,0,20,2,1,0.0,1.95,0.9435391515498676
baseline,0.16,10,-1.0,409458,-47.3,0,0,27,3,0,-7.0,4.185185185185185,0.6357284682971339
mirror,0.16,10,0.35,409458,-43.0,0,0,28,3,1,0.0,2.107142857142857,0.9484520617892301
mirror,0.16,10,0.5,409458,-43.0,0,0,28,3,1,0.0,2.107142857142857,0.9484520617892301
mirror,0.16,10,0.65,409458,-14.5,0,0,38,2,1,0.0,2.6578947368421053,0.9638442035381075
mirror,0.16,10,0.8,409458,-14.5,0,0,38,2,1,0.0,2.6578947368421053,0.9638442035381075
baseline,0.16,10,-1.0,409459,3.0,0,0,48,2,0,0.0,5.020833333333333,0.5379306523947721
mirror,0.16,10,0.35,409459,-31.9,0,0,29,2,2,-1.0,1.3793103448275863,0.8830770151395952
mirror,0.16,10,0.5,409459,-32.0,0,0,28,2,2,0.0,1.2142857142857142,0.9188015687095415
mirror,0.16,10,0.65,409459,106.4,1,1,22,1,1,26.0,0.7142857142857143,0.9766850576057033
mirror,0.16,10,0.8,409459,106.4,1,1,22,1,1,26.0,0.7142857142857143,0.9766850576057033
baseline,0.16,10,-1.0,409460,37.5,0,0,50,0,0,0.0,4.72,0.6655796808947454
mirror,0.16,10,0.35,409460,37.5,0,0,50,0,0,0.0,4.72,0.6655796808947454
mirror,0.16,10,0.5,409460,20.0,0,0,40,0,1,0.0,3.55,0.7706492975220754
mirror,0.16,10,0.65,409460,2.5,0,0,30,0,2,0.0,2.3666666666666667,0.965978761956597
mirror,0.16,10,0.8,409460,2.5,0,0,30,0,2,0.0,2.3666666666666667,0.965978761956597
baseline,0.16,10,-1.0,409461,-19.5,0,0,30,2,0,0.0,1.4,0.7012326929580771
mirror,0.16,10,0.35,409461,-14.0,0,0,43,2,1,-5.0,1.5813953488372092,0.8975722162204836
mirror,0.16,10,0.5,409461,-3.3,0,0,40,1,2,-2.0,1.4,0.9393710525534169
mirror,0.16,10,0.65,409461,-3.5,0,0,38,1,2,0.0,1.105263157894737,0.9667496700584287
mirror,0.16,10,0.8,409461,-3.5,0,0,38,1,2,0.0,1.105263157894737,0.9667496700584287
baseline,0.16,10,-1.0,409462,129.7,1,1,22,0,0,28.0,1.8571428571428572,0.9932142857142856
mirror,0.16,10,0.35,409462,129.7,1,1,22,0,0,28.0,1.8571428571428572,0.9932142857142856
mirror,0.16,10,0.5,409462,129.7,1,1,22,0,0,28.0,1.8571428571428572,0.9932142857142856
mirror,0.16,10,0.65,409462,129.7,1,1,22,0,0,28.0,1.8571428571428572,0.9932142857142856
mirror,0.16,10,0.8,409462,129.7,1,1,22,0,0,28.0,1.8571428571428572,0.9932142857142856
baseline,0.16,10,-1.0,409463,-19.5,0,0,30,2,0,0.0,2.1333333333333333,0.842984050157873
mirror,0.16,10,0.35,409463,-8.5,0,0,30,1,1,0.0,1.9333333333333333,0.8926035100836711
mirror,0.16,10,0.5,409463,-8.5,0,0,30,1,1,0.0,1.9333333333333333,0.8926035100836711
mirror,0.16,10,0.65,409463,-8.5,0,0,30,1,1,0.0,1.5333333333333334,0.9425125818229135
mirror,0.16,10,0.8,409463,-8.5,0,0,30,1,1,0.0,1.5333333333333334,0.9425125818229135
baseline,0.16,10,-1.0,409464,3.0,0,0,48,2,0,0.0,1.6041666666666667,0.5740770579205955
mirror,0.16,10,0.35,409464,-64.5,0,0,20,3,1,-10.0,0.4,0.9170236770887087
mirror,0.16,10,0.5,409464,-37.0,0,0,20,2,1,0.0,0.35,0.9448702375513607
mirror,0.16,10,0.65,409464,-31.7,0,0,31,2,2,-3.0,0.4838709677419355,0.9733355629567902
mirror,0.16,10,0.8,409464,-31.7,0,0,31,2,2,-3.0,0.4838709677419355,0.9733355629567902
baseline,0.16,10,-1.0,409465,-19.5,0,0,30,2,0,0.0,3.3333333333333335,0.6254790022770593
mirror,0.16,10,0.35,409465,-37.0,0,0,20,2,1,0.0,2.2,0.8925034274387063
mirror,0.16,10,0.5,409465,-49.0,0,0,36,4,1,0.0,1.8333333333333333,0.9280103357825035
mirror,0.16,10,0.65,409465,-93.1,0,0,35,5,2,-19.0,1.4285714285714286,0.9321234073333955
mirror,0.16,10,0.8,409465,-93.1,0,0,35,5,2,-19.0,1.4285714285714286,0.9321234073333955
baseline,0.16,10,-1.0,409466,-18.9,0,0,36,2,0,-6.0,2.361111111111111,0.7475258735731279
mirror,0.16,10,0.35,409466,-7.9,0,0,36,1,1,-6.0,2.1944444444444446,0.769669173382159
mirror,0.16,10,0.5,409466,20.0,0,0,40,0,1,0.0,1.9,0.8627619926690435
mirror,0.16,10,0.65,409466,2.5,0,0,30,0,2,0.0,1.2,0.9263296461578564
mirror,0.16,10,0.8,409466,2.5,0,0,30,0,2,0.0,1.2,0.9263296461578564
baseline,0.16,10,-1.0,409467,3.0,0,0,48,2,0,0.0,4.5625,0.5315538298570633
mirror,0.16,10,0.35,409467,-31.7,0,0,31,2,2,-3.0,1.6451612903225807,0.8367149734822511
mirror,0.16,10,0.5,409467,-70.6,0,0,27,4,1,-9.0,1.962962962962963,0.917009745306438
mirror,0.16,10,0.65,409467,-70.8,0,0,25,4,1,-7.0,1.36,0.8987937898460352
mirror,0.16,10,0.8,409467,106.2,1,1,20,1,1,28.0,0.8421052631578947,0.9744723093641544
baseline,0.16,10,-1.0,409468,129.3,1,1,18,0,0,32.0,2.0588235294117645,0.9943382352941176
mirror,0.16,10,0.35,409468,129.3,1,1,18,0,0,32.0,2.0588235294117645,0.9943382352941176
mirror,0.16,10,0.5,409468,129.3,1,1,18,0,0,32.0,2.0588235294117645,0.9943382352941176
mirror,0.16,10,0.65,409468,129.3,1,1,18,0,0,32.0,2.0588235294117645,0.9943382352941176
mirror,0.16,10,0.8,409468,129.3,1,1,18,0,0,32.0,2.0588235294117645,0.9943382352941176
baseline,0.16,10,-1.0,409469,-19.5,0,0,30,2,0,0.0,2.4,0.7595172659614003
mirror,0.16,10,0.35,409469,-8.5,0,0,30,1,1,0.0,2.2333333333333334,0.8078351963305084
