agent,condition,seed,final_viability,mean_viability,success_rate,mean_identity_continuity,mean_self_error,final_contamination,mean_contamination,false_identity_adoption,goal_drift_rate,policy_drift_rate,audit_count,repair_count,rejected_claims,final_memory_reliability
recursive_mirror,control,81032,220.0,171.48333333333332,0.8833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13,0.5699999999999997
recursive_mirror,control,81033,219.0,167.82083333333333,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,21,0.6699999999999996
recursive_mirror,control,81034,220.0,171.14166666666668,0.9166666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9,0.6549999999999997
recursive_mirror,control,81035,214.75,177.79583333333332,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9,0.6549999999999997
recursive_mirror,control,81036,216.5,164.19166666666666,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0.6399999999999998
recursive_mirror,control,81037,220.0,172.97083333333333,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,12,0.6699999999999996
recursive_mirror,control,81038,220.0,173.09166666666667,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0.5699999999999997
recursive_mirror,control,81039,220.0,171.6875,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,11,0.5849999999999996
recursive_mirror,control,81040,213.75,156.96666666666667,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,17,0.6199999999999997
recursive_mirror,control,81041,220.0,172.88333333333333,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0.5699999999999997
recursive_mirror,control,81042,220.0,172.29583333333332,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,13,0.6349999999999996
recursive_mirror,control,81043,200.75,151.5125,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,16,0.6199999999999997
recursive_mirror,control,81044,212.5,168.25833333333333,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0.6399999999999998
recursive_mirror,control,81045,220.0,166.99166666666667,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13,0.5849999999999996
recursive_mirror,control,81046,195.5,154.88333333333333,0.7833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0.6749999999999998
recursive_mirror,control,81047,220.0,176.73333333333332,0.9166666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0.6749999999999998
recursive_mirror,control,81048,220.0,169.3,0.8833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0.7099999999999999
recursive_mirror,control,81049,219.5,172.15833333333333,0.8833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0.6399999999999998
recursive_mirror,control,81050,216.5,168.61666666666667,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,23,0.6499999999999995
recursive_mirror,control,81051,202.0,154.66666666666666,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.7799999999999999
recursive_mirror,control,81052,220.0,173.05,0.9666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0.6049999999999998
recursive_mirror,control,81053,202.0,150.55,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0.7099999999999999
recursive_mirror,control,81054,220.0,171.74583333333334,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,11,0.5849999999999996
recursive_mirror,control,81055,218.25,172.15833333333333,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,12,0.5499999999999996
recursive_mirror,control,81056,220.0,164.83333333333334,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,17,0.6349999999999996
recursive_mirror,control,81057,220.0,178.20833333333334,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11,0.5849999999999996
recursive_mirror,control,81058,220.0,180.04166666666666,0.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0.6049999999999998
recursive_mirror,control,81059,220.0,161.54166666666666,0.8833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,0.5699999999999997
recursive_mirror,control,81060,220.0,169.04166666666666,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0.6399999999999998
recursive_mirror,control,81061,213.75,161.325,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,14,0.6549999999999997
recursive_mirror,control,81062,220.0,175.26666666666668,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11,0.6549999999999997
recursive_mirror,control,81063,220.0,167.5,0.9166666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0.6049999999999998
recursive_mirror,control,81064,208.5,161.16666666666666,0.8166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0.6749999999999998
recursive_mirror,control,81065,220.0,169.59166666666667,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0.6399999999999998
recursive_mirror,control,81066,220.0,162.44166666666666,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0.5699999999999997
recursive_mirror,control,81067,220.0,171.96666666666667,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9,0.6549999999999997
recursive_mirror,control,81068,219.0,149.2625,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,11,0.6199999999999997
recursive_mirror,control,81069,202.0,152.06666666666666,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0.6049999999999998
recursive_mirror,control,81070,220.0,161.42083333333332,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,14,0.5849999999999996
recursive_mirror,control,81071,207.25,149.77083333333334,0.8166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9,0.6549999999999997
recursive_mirror,control,81072,219.5,168.8,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0.7099999999999999
recursive_mirror,control,81073,220.0,173.25,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,15,0.5999999999999995
recursive_mirror,control,81074,216.0,171.25,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0.6049999999999998
recursive_mirror,control,81075,216.0,179.28333333333333,0.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,0.5699999999999997
recursive_mirror,control,81076,220.0,168.71666666666667,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9,0.6549999999999997
recursive_mirror,control,81077,219.0,158.67916666666667,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,15,0.6349999999999996
recursive_mirror,control,81078,202.0,144.80833333333334,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0.6399999999999998
recursive_mirror,control,81079,220.0,169.16666666666666,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0.6749999999999998
recursive_mirror,control,81080,216.5,168.05,0.8833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10,0.6549999999999997
recursive_mirror,control,81081,220.0,165.67916666666667,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11,0.5849999999999996
recursive_mirror,control,81082,220.0,161.75833333333333,0.8833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0.6749999999999998
recursive_mirror,control,81083,219.0,158.75833333333333,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,14,0.6349999999999996
recursive_mirror,control,81084,216.5,165.95833333333334,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,12,0.6699999999999996
recursive_mirror,control,81085,189.0,141.55833333333334,0.7666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17,0.6399999999999998
recursive_mirror,control,81086,199.5,152.39583333333334,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10,0.6549999999999997
recursive_mirror,control,81087,220.0,175.08333333333334,0.9166666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,21,0.5849999999999996
recursive_mirror,control,81088,220.0,157.13333333333333,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0.6749999999999998
recursive_mirror,control,81089,220.0,169.45,0.9166666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,11,0.6199999999999997
recursive_mirror,control,81090,220.0,165.22083333333333,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10,0.6199999999999997
recursive_mirror,control,81091,216.5,163.06666666666666,0.8833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0.6749999999999998
recursive_mirror,control,81092,217.75,159.24166666666667,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,15,0.5999999999999995
recursive_mirror,control,81093,220.0,173.15833333333333,0.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,20,0.5649999999999995
recursive_mirror,control,81094,220.0,168.47083333333333,0.8833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11,0.5849999999999996
recursive_mirror,control,81095,220.0,175.975,0.9666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,22,0.6199999999999997
recursive_mirror,control,81096,220.0,169.55833333333334,0.8833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0.6399999999999998
recursive_mirror,control,81097,213.75,150.1,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9,0.6549999999999997
recursive_mirror,control,81098,220.0,170.71666666666667,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0.6049999999999998
recursive_mirror,control,81099,220.0,161.92916666666667,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10,0.6199999999999997
stateless_language,false_memory,87000,0.42158317501056475,45.341979936783716,0.6166666666666667,0.8444444444444444,0.7166666666666667,0.35664335664335667,0.3556534735415784,0.18333333333333332,0.2,0.08333333333333333,0,0,0,0.85
stateless_language,false_memory,87001,-7.728533118948855,27.384128991660894,0.6333333333333333,0.8222222222222223,0.8,0.389937106918239,0.38273777599124065,0.21666666666666667,0.2,0.11666666666666667,0,0,0,0.85
stateless_language,false_memory,87002,27.1780706659108,63.13980619178592,0.6833333333333333,0.8666666666666667,0.7833333333333333,0.37988826815642457,0.3443494111174102,0.18333333333333332,0.11666666666666667,0.1,0,0,0,0.85
stateless_language,false_memory,87003,-28.798851873587775,40.81051026023699,0.5333333333333333,0.8555555555555555,0.65,0.3592814371257485,0.39165709894656475,0.18333333333333332,0.15,0.1,0,0,0,0.85
stateless_language,false_memory,87004,-22.73436382295946,45.54954080214677,0.6,0.8055555555555556,0.8666666666666667,0.3707865168539326,0.341119698524662,0.2833333333333333,0.16666666666666666,0.13333333333333333,0,0,0,0.85
stateless_language,false_memory,87005,9.931744776278649,52.71141733673614,0.6166666666666667,0.8499999999999999,0.6666666666666666,0.35185185185185186,0.3014021268643446,0.18333333333333332,0.11666666666666667,0.15,0,0,0,0.85
stateless_language,false_memory,87006,-77.81761006289308,22.686577985788578,0.5,0.7777777777777779,0.8666666666666667,0.4088050314465409,0.4356771320125785,0.21666666666666667,0.35,0.1,0,0,0,0.85
stateless_language,false_memory,87007,-57.80549894663477,17.16813643406317,0.5,0.8555555555555556,0.8333333333333334,0.3626373626373626,0.378379157888623,0.15,0.13333333333333333,0.15,0,0,0,0.85
stateless_language,false_memory,87008,34.979030828118695,73.00094235023812,0.6333333333333333,0.8833333333333333,0.6166666666666667,0.2802547770700637,0.26850807643234414,0.15,0.18333333333333332,0.016666666666666666,0,0,0,0.85
stateless_language,false_memory,87009,-4.827442186941615,68.42015535005581,0.5666666666666667,0.861111111111111,0.6666666666666666,0.3225806451612903,0.26856201822451353,0.1,0.21666666666666667,0.1,0,0,0,0.85
stateless_language,false_memory,87010,-13.687297368723517,59.99605269332117,0.5833333333333334,0.8222222222222223,0.7166666666666667,0.33766233766233766,0.3098941447393626,0.2,0.2,0.13333333333333333,0,0,0,0.85
stateless_language,false_memory,87011,-43.20802448028371,30.42279852790402,0.5333333333333333,0.8444444444444446,0.75,0.3710691823899371,0.42006687066903114,0.2,0.15,0.11666666666666667,0,0,0,0.85
stateless_language,false_memory,87012,2.6949121914680756,44.95181082071595,0.6166666666666667,0.8555555555555555,0.6833333333333333,0.3184713375796178,0.358375731737766,0.11666666666666667,0.23333333333333334,0.08333333333333333,0,0,0,0.85
stateless_language,false_memory,87013,-37.27006382699042,38.22037297422493,0.5666666666666667,0.8166666666666667,0.8833333333333333,0.3546511627906977,0.3372505318915868,0.18333333333333332,0.23333333333333334,0.13333333333333333,0,0,0,0.85
stateless_language,false_memory,87014,-23.306195671522094,38.74978142948236,0.55,0.85,0.6666666666666666,0.35,0.38505163059601755,0.18333333333333332,0.2,0.06666666666666667,0,0,0,0.85
stateless_language,false_memory,87015,44.62199162077507,76.84635384590383,0.6666666666666666,0.8833333333333334,0.6166666666666667,0.3422818791946309,0.2914834031602075,0.16666666666666666,0.13333333333333333,0.05,0,0,0,0.85
stateless_language,false_memory,87016,-30.248440004905902,37.62506763465411,0.5666666666666667,0.8277777777777777,0.8666666666666667,0.3431952662721893,0.3154036667075493,0.18333333333333332,0.25,0.08333333333333333,0,0,0,0.85
stateless_language,false_memory,87017,-80.0,-19.633224277029584,0.43333333333333335,0.8166666666666667,0.95,0.40119760479041916,0.45172996314410285,0.2,0.2,0.15,0,0,0,0.85
stateless_language,false_memory,87018,-32.066060483237514,54.90941172411143,0.5333333333333333,0.8555555555555555,0.75,0.35365853658536583,0.3238838373603128,0.13333333333333333,0.13333333333333333,0.16666666666666666,0,0,0,0.85
stateless_language,false_memory,87019,18.90017620344246,57.17701906687309,0.65,0.8722222222222222,0.6833333333333333,0.35,0.3899985316379795,0.18333333333333332,0.13333333333333333,0.06666666666666667,0,0,0,0.85
stateless_language,false_memory,87020,-31.37638564316747,27.729696565402044,0.5333333333333333,0.8444444444444444,0.7166666666666667,0.37012987012987014,0.3431365470263955,0.16666666666666666,0.21666666666666667,0.08333333333333333,0,0,0,0.85
stateless_language,false_memory,87021,-77.82162162162162,5.138666457514372,0.4666666666666667,0.7833333333333334,0.9333333333333333,0.41081081081081083,0.37732923812032126,0.2,0.25,0.2,0,0,0,0.85
stateless_language,false_memory,87022,-22.52806184268488,21.708927571065335,0.6333333333333333,0.8,0.85,0.39263803680981596,0.40106718202237385,0.16666666666666666,0.26666666666666666,0.16666666666666666,0,0,0,0.85
stateless_language,false_memory,87023,-42.56646385202244,34.98801129273508,0.5833333333333334,0.8166666666666668,0.9333333333333333,0.42073170731707316,0.40555386543352034,0.2,0.25,0.1,0,0,0,0.85
stateless_language,false_memory,87024,-29.329913510817853,55.93076327045181,0.5833333333333334,0.7833333333333332,0.85,0.36257309941520466,0.2952492792568151,0.25,0.25,0.15,0,0,0,0.85
stateless_language,false_memory,87025,1.8857504727785734,65.69042845063858,0.6333333333333333,0.8277777777777778,0.7666666666666667,0.3583815028901734,0.3309520793935116,0.18333333333333332,0.23333333333333334,0.1,0,0,0,0.85
stateless_language,false_memory,87026,-80.0,-8.233604148917745,0.4,0.7833333333333334,0.9666666666666667,0.39226519337016574,0.39681986181569767,0.2,0.3,0.15,0,0,0,0.85
stateless_language,false_memory,87027,-39.36946183366279,23.86770017969372,0.55,0.8277777777777777,0.8,0.4025974025974026,0.3822455152805232,0.18333333333333332,0.25,0.08333333333333333,0,0,0,0.85
stateless_language,false_memory,87028,-12.459041902516212,41.471950492769444,0.6,0.8333333333333334,0.7666666666666667,0.36942675159235666,0.36049201585430174,0.23333333333333334,0.13333333333333333,0.13333333333333333,0,0,0,0.85
stateless_language,false_memory,87029,-24.418042809788602,24.64097912257348,0.5833333333333334,0.8388888888888889,0.7333333333333333,0.3971631205673759,0.4476503567482384,0.23333333333333334,0.16666666666666666,0.08333333333333333,0,0,0,0.85
stateless_language,false_memory,87030,-71.51681903997942,27.801950803176023,0.5,0.8111111111111112,0.8833333333333333,0.41420118343195267,0.38764015866649487,0.15,0.3,0.11666666666666667,0,0,0,0.85
stateless_language,false_memory,87031,-80.0,1.1756205363246475,0.5,0.8055555555555555,1.0333333333333334,0.42528735632183906,0.4538171362837449,0.2,0.25,0.13333333333333333,0,0,0,0.85
stateless_language,false_memory,87032,1.8491762065672077,47.25116168448638,0.6,0.8722222222222222,0.65,0.3356164383561644,0.3679235316119398,0.13333333333333333,0.16666666666666666,0.08333333333333333,0,0,0,0.85
stateless_language,false_memory,87033,-27.465128143541875,39.29807693661778,0.6,0.8111111111111111,0.8,0.375,0.4322094011961824,0.26666666666666666,0.21666666666666667,0.08333333333333333,0,0,0,0.85
stateless_language,false_memory,87034,-23.367762918458617,31.992665625661562,0.5166666666666667,0.8555555555555555,0.5833333333333334,0.3096774193548387,0.3238980243204888,0.15,0.2,0.08333333333333333,0,0,0,0.85
stateless_language,false_memory,87035,34.734739833660086,74.18737666459873,0.6666666666666666,0.861111111111111,0.6333333333333333,0.3393939393939394,0.3072105013861659,0.15,0.18333333333333332,0.08333333333333333,0,0,0,0.85
stateless_language,false_memory,87036,-70.14687590379094,11.536618644615498,0.5166666666666667,0.8277777777777777,0.9,0.4011627906976744,0.4487239658649243,0.18333333333333332,0.16666666666666666,0.16666666666666666,0,0,0,0.85
stateless_language,false_memory,87037,-80.0,5.853690862967761,0.5,0.8000000000000002,0.9166666666666666,0.4175824175824176,0.4373691329620028,0.21666666666666667,0.23333333333333334,0.15,0,0,0,0.85
stateless_language,false_memory,87038,-28.76787140719643,9.337356093199743,0.5833333333333334,0.8055555555555557,0.8,0.3468208092485549,0.3805655950599702,0.25,0.23333333333333334,0.1,0,0,0,0.85
stateless_language,false_memory,87039,-80.0,6.235461134625598,0.48333333333333334,0.8055555555555555,0.95,0.46706586826347307,0.4612072172601101,0.21666666666666667,0.15,0.21666666666666667,0,0,0,0.85
stateless_language,false_memory,87040,-47.22296794569213,17.67202336022477,0.5666666666666667,0.8277777777777777,0.8333333333333334,0.3956043956043956,0.4785247328807679,0.2,0.2,0.11666666666666667,0,0,0,0.85
stateless_language,false_memory,87041,-2.8280605698838297,57.065576164225156,0.6166666666666667,0.8388888888888889,0.8,0.3333333333333333,0.32440050474903187,0.23333333333333334,0.15,0.1,0,0,0,0.85
stateless_language,false_memory,87042,-78.07581026105233,5.144591112238448,0.45,0.788888888888889,0.9833333333333333,0.4143646408839779,0.3549304741515602,0.26666666666666666,0.2,0.16666666666666666,0,0,0,0.85
stateless_language,false_memory,87043,23.68622923177859,56.60957417687018,0.6333333333333333,0.8722222222222223,0.5833333333333334,0.3151515151515151,0.3259480897351784,0.13333333333333333,0.1,0.15,0,0,0,0.85
stateless_language,false_memory,87044,38.45622860462039,77.58330670677461,0.7,0.8555555555555555,0.7166666666666667,0.3390804597701149,0.3161980949614964,0.16666666666666666,0.15,0.11666666666666667,0,0,0,0.85
stateless_language,false_memory,87045,-77.74285714285715,0.4637653365390025,0.45,0.7777777777777779,0.9166666666666666,0.37142857142857144,0.3731893373190153,0.3,0.21666666666666667,0.15,0,0,0,0.85
stateless_language,false_memory,87046,-20.824384152795112,58.51976503565116,0.6,0.8166666666666667,0.8166666666666667,0.40350877192982454,0.34853653460662604,0.16666666666666666,0.26666666666666666,0.11666666666666667,0,0,0,0.85
stateless_language,false_memory,87047,61.79834757007552,95.62318749923998,0.7,0.9000000000000001,0.6333333333333333,0.3157894736842105,0.25834710358270374,0.13333333333333333,0.06666666666666667,0.1,0,0,0,0.85
stateless_language,false_memory,87048,-80.0,6.417644963147137,0.5,0.7833333333333334,0.9166666666666666,0.41317365269461076,0.42799375087660485,0.23333333333333334,0.31666666666666665,0.1,0,0,0,0.85
stateless_language,false_memory,87049,-12.507821932816533,50.182259848176685,0.5833333333333334,0.85,0.7833333333333333,0.3313253012048193,0.30006518277347116,0.13333333333333333,0.2,0.11666666666666667,0,0,0,0.85
stateless_language,false_memory,87050,-74.77086093395663,-7.101545308753349,0.48333333333333334,0.7722222222222223,0.95,0.42105263157894735,0.4572128153109651,0.25,0.3,0.13333333333333333,0,0,0,0.85
stateless_language,false_memory,87051,-70.37352135084808,18.54223650071054,0.5166666666666667,0.8000000000000002,0.9666666666666667,0.41358024691358025,0.39394601125706746,0.26666666666666666,0.25,0.08333333333333333,0,0,0,0.85
stateless_language,false_memory,87052,-73.7813165259162,19.548844178618847,0.5,0.788888888888889,0.9,0.39378238341968913,0.3899799518088466,0.25,0.25,0.13333333333333333,0,0,0,0.85
stateless_language,false_memory,87053,-50.28017492594022,8.514615599022287,0.55,0.8222222222222223,0.8,0.4125,0.4748347910495017,0.23333333333333334,0.2,0.1,0,0,0,0.85
stateless_language,false_memory,87054,-58.830122868640736,-2.4761117328992284,0.5,0.8388888888888889,0.8333333333333334,0.3575418994413408,0.3735843572386727,0.15,0.25,0.08333333333333333,0,0,0,0.85
stateless_language,false_memory,87055,-79.69196659898692,-1.3997128070852072,0.55,0.7666666666666667,1.0166666666666666,0.4,0.4415616072231767,0.21666666666666667,0.23333333333333334,0.25,0,0,0,0.85
stateless_language,false_memory,87056,-37.62373501218077,27.233951454315424,0.55,0.8111111111111112,0.7833333333333333,0.38414634146341464,0.38436445843483935,0.2833333333333333,0.23333333333333334,0.05,0,0,0,0.85
stateless_language,false_memory,87057,-80.0,-10.189781643022892,0.43333333333333335,0.7277777777777777,1.0333333333333334,0.4491017964071856,0.41366466432523263,0.2833333333333333,0.31666666666666665,0.21666666666666667,0,0,0,0.85
stateless_language,false_memory,87058,-15.385840996960159,46.58368542016071,0.5666666666666667,0.8388888888888889,0.7,0.3333333333333333,0.32154867497466805,0.2,0.18333333333333332,0.1,0,0,0,0.85
stateless_language,false_memory,87059,-80.0,9.227160855756647,0.43333333333333335,0.8611111111111112,0.8333333333333334,0.3782051282051282,0.3606477183868596,0.11666666666666667,0.16666666666666666,0.13333333333333333,0,0,0,0.85
stateless_language,false_memory,87060,-42.474230574186876,20.576928707554444,0.55,0.8222222222222223,0.7166666666666667,0.375,0.4364519214515573,0.16666666666666666,0.23333333333333334,0.13333333333333333,0,0,0,0.85
stateless_language,false_memory,87061,8.309850781368631,44.83498541981083,0.6,0.8777777777777779,0.65,0.31176470588235294,0.3274179101552612,0.15,0.11666666666666667,0.1,0,0,0,0.85
stateless_language,false_memory,87062,0.9564803045372172,44.60485504811194,0.6166666666666667,0.861111111111111,0.6666666666666666,0.3493150684931507,0.3978626641288567,0.15,0.13333333333333333,0.13333333333333333,0,0,0,0.85
stateless_language,false_memory,87063,12.566589730595714,62.54186331424826,0.6666666666666666,0.8333333333333334,0.75,0.38311688311688313,0.3652784189117025,0.18333333333333332,0.2,0.11666666666666667,0,0,0,0.85
stateless_language,false_memory,87064,-58.01494212104819,18.70033583872941,0.5166666666666667,0.838888888888889,0.85,0.38461538461538464,0.41429118434206846,0.2,0.16666666666666666,0.11666666666666667,0,0,0,0.85
stateless_language,false_memory,87065,2.4549605102639838,55.1615398640097,0.5666666666666667,0.8666666666666667,0.6333333333333333,0.31543624161073824,0.2712086624144666,0.18333333333333332,0.15,0.06666666666666667,0,0,0,0.85
stateless_language,false_memory,87066,-10.61987442728451,57.406087186992536,0.5833333333333334,0.8444444444444444,0.7166666666666667,0.35064935064935066,0.3476656202273709,0.23333333333333334,0.15,0.08333333333333333,0,0,0,0.85
stateless_language,false_memory,87067,-79.76041666666667,9.098434514575555,0.4,0.8277777777777778,0.95,0.3802083333333333,0.30938137696327145,0.2,0.16666666666666666,0.15,0,0,0,0.85
stateless_language,false_memory,87068,-80.0,6.85899618761876,0.4666666666666667,0.788888888888889,0.9166666666666666,0.3812154696132597,0.38531015715493283,0.21666666666666667,0.2,0.21666666666666667,0,0,0,0.85
stateless_language,false_memory,87069,-16.39612488584929,43.33954407889725,0.6,0.8277777777777778,0.85,0.35502958579881655,0.32163437404874373,0.18333333333333332,0.23333333333333334,0.1,0,0,0,0.85
stateless_language,false_memory,87070,-76.56747499475021,39.388526048858544,0.48333333333333334,0.7666666666666667,0.8333333333333334,0.3878787878787879,0.3505622916229182,0.26666666666666666,0.3,0.13333333333333333,0,0,0,0.85
stateless_language,false_memory,87071,-22.847389183419114,24.611012084710534,0.6,0.8166666666666668,0.7833333333333333,0.37037037037037035,0.4053949098618259,0.21666666666666667,0.21666666666666667,0.11666666666666667,0,0,0,0.85
stateless_language,false_memory,87072,-69.35926764365473,16.68785994019219,0.5166666666666667,0.8055555555555556,0.9333333333333333,0.4036144578313253,0.39382723036378925,0.25,0.16666666666666666,0.16666666666666666,0,0,0,0.85
stateless_language,false_memory,87073,-80.0,-9.86436969338298,0.45,0.7555555555555556,1.0,0.39487179487179486,0.4236220854341222,0.2833333333333333,0.31666666666666665,0.13333333333333333,0,0,0,0.85
stateless_language,false_memory,87074,-80.0,2.1272383108361597,0.4666666666666667,0.8166666666666668,0.9166666666666666,0.41317365269461076,0.43605140728289327,0.23333333333333334,0.18333333333333332,0.13333333333333333,0,0,0,0.85
stateless_language,false_memory,87075,-78.16348802413646,14.680917173717926,0.48333333333333334,0.8055555555555556,0.8666666666666667,0.40789473684210525,0.40552906686780366,0.25,0.21666666666666667,0.11666666666666667,0,0,0,0.85
stateless_language,false_memory,87076,-77.71657754010695,-2.9334134026531262,0.4666666666666667,0.788888888888889,0.85,0.3582887700534759,0.36999907507439633,0.21666666666666667,0.3333333333333333,0.08333333333333333,0,0,0,0.85
stateless_language,false_memory,87077,-52.70141917137813,28.282296661951428,0.55,0.8333333333333335,0.95,0.40229885057471265,0.3983451597614846,0.16666666666666666,0.21666666666666667,0.11666666666666667,0,0,0,0.85
stateless_language,false_memory,87078,-46.16543639432108,34.47573297245153,0.5333333333333333,0.8111111111111111,0.7833333333333333,0.3841059602649007,0.3480453032860087,0.2,0.16666666666666666,0.2,0,0,0,0.85
stateless_language,false_memory,87079,-44.05445856417665,34.10287048277808,0.5333333333333333,0.8166666666666668,0.7833333333333333,0.35119047619047616,0.36045382136813864,0.2,0.23333333333333334,0.11666666666666667,0,0,0,0.85
stateless_language,false_memory,87080,-30.545311353445225,29.201358776081893,0.6166666666666667,0.8111111111111112,0.9166666666666666,0.39779005524861877,0.40871092794537695,0.18333333333333332,0.25,0.13333333333333333,0,0,0,0.85
stateless_language,false_memory,87081,-27.214273873538076,18.866466190219555,0.5833333333333334,0.8277777777777778,0.8166666666666667,0.35365853658536583,0.40761894894615064,0.26666666666666666,0.2,0.05,0,0,0,0.85
stateless_language,false_memory,87082,-29.624908416065068,21.521998914942895,0.5333333333333333,0.8444444444444444,0.7166666666666667,0.30303030303030304,0.33020757013387547,0.18333333333333332,0.18333333333333332,0.1,0,0,0,0.85
stateless_language,false_memory,87083,-80.0,-2.8952011307720635,0.5333333333333333,0.7666666666666668,0.9833333333333333,0.4226190476190476,0.444631138792066,0.26666666666666666,0.2833333333333333,0.15,0,0,0,0.85
stateless_language,false_memory,87084,-3.795121180405798,40.122985526222095,0.6,0.8388888888888889,0.65,0.33112582781456956,0.35162600983671505,0.16666666666666666,0.18333333333333332,0.13333333333333333,0,0,0,0.85
stateless_language,false_memory,87085,-61.42104070774603,2.3296073219708706,0.5333333333333333,0.788888888888889,0.8833333333333333,0.36416184971098264,0.4035086725645503,0.2833333333333333,0.2,0.15,0,0,0,0.85
