condition,episode,agent,viability,success,goal_ok,role_ok,battery_ok,tool_ok,self_error,repair_cost,repairs,contradictions,gated,mean_reliability
false_self_state,1191,MirrorNeuroSymbolic,111.10000000000001,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,6,6,0.6834545298162922
false_self_state,1192,NeuralOnly,86.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,1192,MemoryOnly,122.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,19,0,0.0
false_self_state,1192,PersistentSelf,122.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,19,0,0.0
false_self_state,1192,MirrorNeuroSymbolic,115.05,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,7,5,0.6796139420243834
false_self_state,1193,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,1193,MemoryOnly,84.9,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,11,0,0.0
false_self_state,1193,PersistentSelf,58.9,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0,11,0,0.0
false_self_state,1193,MirrorNeuroSymbolic,89.05,1.0,1.0,1.0,0.0,1.0,1.0,8.0,2,7,5,0.6369759104150865
false_self_state,1194,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,1194,MemoryOnly,95.3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,27,0,0.0
false_self_state,1194,PersistentSelf,95.3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,27,0,0.0
false_self_state,1194,MirrorNeuroSymbolic,110.2,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,12,12,0.6735358972285787
false_self_state,1195,NeuralOnly,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0.0
false_self_state,1195,MemoryOnly,121.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,28,0,0.0
false_self_state,1195,PersistentSelf,121.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,28,0,0.0
false_self_state,1195,MirrorNeuroSymbolic,106.2,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,12,12,0.7196467610234112
false_self_state,1196,NeuralOnly,98.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,1196,MemoryOnly,56.9,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0,31,0,0.0
false_self_state,1196,PersistentSelf,56.9,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0,31,0,0.0
false_self_state,1196,MirrorNeuroSymbolic,83.19999999999999,1.0,1.0,1.0,0.0,1.0,1.0,12.0,3,19,18,0.5931768547440974
false_self_state,1197,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,1197,MemoryOnly,121.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,25,0,0.0
false_self_state,1197,PersistentSelf,121.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,25,0,0.0
false_self_state,1197,MirrorNeuroSymbolic,115.10000000000001,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,6,6,0.7290624339751302
false_self_state,1198,NeuralOnly,86.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,1198,MemoryOnly,122.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,16,0,0.0
false_self_state,1198,PersistentSelf,122.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,16,0,0.0
false_self_state,1198,MirrorNeuroSymbolic,110.8,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,8,8,0.6616775630390096
false_self_state,1199,NeuralOnly,-8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,1199,MemoryOnly,121.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,22,0,0.0
false_self_state,1199,PersistentSelf,121.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,22,0,0.0
false_self_state,1199,MirrorNeuroSymbolic,109.60000000000001,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,16,16,0.5242054208077802
tool_unreliability,0,NeuralOnly,30.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,0,MemoryOnly,63.9,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,21,0,0.0
tool_unreliability,0,PersistentSelf,63.9,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,21,0,0.0
tool_unreliability,0,MirrorNeuroSymbolic,115.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,7,6,0.7102606056997673
tool_unreliability,1,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,1,MemoryOnly,121.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,24,0,0.0
tool_unreliability,1,PersistentSelf,121.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,24,0,0.0
tool_unreliability,1,MirrorNeuroSymbolic,110.69999999999999,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,9,8,0.7353696810092373
tool_unreliability,2,NeuralOnly,66.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0
tool_unreliability,2,MemoryOnly,64.2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,18,0,0.0
tool_unreliability,2,PersistentSelf,64.2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,18,0,0.0
tool_unreliability,2,MirrorNeuroSymbolic,110.9,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,8,6,0.7338655197527759
tool_unreliability,3,NeuralOnly,-28.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0
tool_unreliability,3,MemoryOnly,64.9,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,11,0,0.0
tool_unreliability,3,PersistentSelf,64.9,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,11,0,0.0
tool_unreliability,3,MirrorNeuroSymbolic,21.400000000000002,0.0,0.0,1.0,1.0,1.0,0.0,8.0,2,4,4,0.690056343570519
tool_unreliability,4,NeuralOnly,30.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,4,MemoryOnly,123.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,6,0,0.0
tool_unreliability,4,PersistentSelf,123.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,6,0,0.0
tool_unreliability,4,MirrorNeuroSymbolic,115.7,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,2,2,0.7437331666912641
tool_unreliability,5,NeuralOnly,-28.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0
tool_unreliability,5,MemoryOnly,63.6,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,24,0,0.0
tool_unreliability,5,PersistentSelf,63.6,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,24,0,0.0
tool_unreliability,5,MirrorNeuroSymbolic,114.35000000000001,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,11,11,0.6664970661100702
tool_unreliability,6,NeuralOnly,66.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0
tool_unreliability,6,MemoryOnly,122.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,11,0,0.0
tool_unreliability,6,PersistentSelf,122.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,11,0,0.0
tool_unreliability,6,MirrorNeuroSymbolic,114.55,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,10,9,0.5990918362681852
tool_unreliability,7,NeuralOnly,28.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0.0
tool_unreliability,7,MemoryOnly,63.8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,22,0,0.0
tool_unreliability,7,PersistentSelf,63.8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,22,0,0.0
tool_unreliability,7,MirrorNeuroSymbolic,110.69999999999999,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,9,8,0.6910200840509404
tool_unreliability,8,NeuralOnly,86.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0.0
tool_unreliability,8,MemoryOnly,123.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,7,0,0.0
tool_unreliability,8,PersistentSelf,123.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,7,0,0.0
tool_unreliability,8,MirrorNeuroSymbolic,115.55,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,3,3,0.7280694740238612
tool_unreliability,9,NeuralOnly,66.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0
tool_unreliability,9,MemoryOnly,64.2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,18,0,0.0
tool_unreliability,9,PersistentSelf,64.2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,18,0,0.0
tool_unreliability,9,MirrorNeuroSymbolic,115.15,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,6,5,0.7072261751936841
tool_unreliability,10,NeuralOnly,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0.0
tool_unreliability,10,MemoryOnly,121.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,22,0,0.0
tool_unreliability,10,PersistentSelf,121.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,22,0,0.0
tool_unreliability,10,MirrorNeuroSymbolic,110.35000000000001,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,11,11,0.7271023373298632
tool_unreliability,11,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,11,MemoryOnly,120.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,33,0,0.0
tool_unreliability,11,PersistentSelf,120.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,33,0,0.0
tool_unreliability,11,MirrorNeuroSymbolic,105.94999999999999,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,14,13,0.7363069654261379
tool_unreliability,12,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,12,MemoryOnly,122.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,19,0,0.0
tool_unreliability,12,PersistentSelf,122.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,19,0,0.0
tool_unreliability,12,MirrorNeuroSymbolic,114.75,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,9,7,0.6605691405967755
tool_unreliability,13,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,13,MemoryOnly,122.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,18,0,0.0
tool_unreliability,13,PersistentSelf,122.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,18,0,0.0
tool_unreliability,13,MirrorNeuroSymbolic,114.5,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,10,10,0.6438087767433326
tool_unreliability,14,NeuralOnly,40.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0.0
tool_unreliability,14,MemoryOnly,122.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,12,0,0.0
tool_unreliability,14,PersistentSelf,122.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,12,0,0.0
tool_unreliability,14,MirrorNeuroSymbolic,115.3,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,5,4,0.6539852313724472
tool_unreliability,15,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,15,MemoryOnly,122.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,13,0,0.0
tool_unreliability,15,PersistentSelf,122.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,13,0,0.0
tool_unreliability,15,MirrorNeuroSymbolic,115.39999999999999,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,4,4,0.709633015000659
tool_unreliability,16,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,16,MemoryOnly,63.1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,29,0,0.0
tool_unreliability,16,PersistentSelf,63.1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,29,0,0.0
tool_unreliability,16,MirrorNeuroSymbolic,110.10000000000001,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,13,12,0.6523149816422669
tool_unreliability,17,NeuralOnly,28.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0.0
tool_unreliability,17,MemoryOnly,121.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,24,0,0.0
tool_unreliability,17,PersistentSelf,121.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,24,0,0.0
tool_unreliability,17,MirrorNeuroSymbolic,105.60000000000001,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,16,16,0.6572614537940644
tool_unreliability,18,NeuralOnly,40.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0.0
tool_unreliability,18,MemoryOnly,122.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,14,0,0.0
tool_unreliability,18,PersistentSelf,122.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,14,0,0.0
tool_unreliability,18,MirrorNeuroSymbolic,115.10000000000001,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,6,6,0.7069901599145467
tool_unreliability,19,NeuralOnly,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
tool_unreliability,19,MemoryOnly,120.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,32,0,0.0
tool_unreliability,19,PersistentSelf,120.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,32,0,0.0
tool_unreliability,19,MirrorNeuroSymbolic,110.69999999999999,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,9,8,0.7261790993853613
tool_unreliability,20,NeuralOnly,30.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,20,MemoryOnly,122.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,11,0,0.0
tool_unreliability,20,PersistentSelf,122.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,11,0,0.0
tool_unreliability,20,MirrorNeuroSymbolic,111.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,7,6,0.6977966936600206
tool_unreliability,21,NeuralOnly,-28.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0
tool_unreliability,21,MemoryOnly,122.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,16,0,0.0
tool_unreliability,21,PersistentSelf,122.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,16,0,0.0
tool_unreliability,21,MirrorNeuroSymbolic,115.3,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,5,4,0.7335851682436252
tool_unreliability,22,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,22,MemoryOnly,121.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,23,0,0.0
tool_unreliability,22,PersistentSelf,121.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,23,0,0.0
tool_unreliability,22,MirrorNeuroSymbolic,111.15,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,6,5,0.7066210341074856
tool_unreliability,23,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,23,MemoryOnly,64.7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,13,0,0.0
tool_unreliability,23,PersistentSelf,64.7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,13,0,0.0
tool_unreliability,23,MirrorNeuroSymbolic,115.25,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,5,5,0.6792118608725184
tool_unreliability,24,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,24,MemoryOnly,121.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,29,0,0.0
tool_unreliability,24,PersistentSelf,121.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,29,0,0.0
tool_unreliability,24,MirrorNeuroSymbolic,110.9,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,8,6,0.7382798385433934
tool_unreliability,25,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,25,MemoryOnly,121.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,26,0,0.0
tool_unreliability,25,PersistentSelf,121.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,26,0,0.0
tool_unreliability,25,MirrorNeuroSymbolic,115.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,7,6,0.6595819236647131
tool_unreliability,26,NeuralOnly,30.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,26,MemoryOnly,122.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,15,0,0.0
tool_unreliability,26,PersistentSelf,122.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,15,0,0.0
tool_unreliability,26,MirrorNeuroSymbolic,110.55,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,10,9,0.7044591917424021
tool_unreliability,27,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,27,MemoryOnly,122.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,17,0,0.0
tool_unreliability,27,PersistentSelf,122.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,17,0,0.0
tool_unreliability,27,MirrorNeuroSymbolic,115.60000000000001,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,3,2,0.7290352558645581
tool_unreliability,28,NeuralOnly,86.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0.0
tool_unreliability,28,MemoryOnly,121.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,22,0,0.0
tool_unreliability,28,PersistentSelf,121.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,22,0,0.0
tool_unreliability,28,MirrorNeuroSymbolic,110.2,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,12,12,0.6441035650444051
tool_unreliability,29,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,29,MemoryOnly,122.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,18,0,0.0
tool_unreliability,29,PersistentSelf,122.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,18,0,0.0
tool_unreliability,29,MirrorNeuroSymbolic,111.25,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,5,5,0.7653888370759515
tool_unreliability,30,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,30,MemoryOnly,122.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,20,0,0.0
tool_unreliability,30,PersistentSelf,122.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,20,0,0.0
tool_unreliability,30,MirrorNeuroSymbolic,110.35000000000001,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,11,11,0.6118741718182629
tool_unreliability,31,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,31,MemoryOnly,63.8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,22,0,0.0
tool_unreliability,31,PersistentSelf,63.8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,22,0,0.0
tool_unreliability,31,MirrorNeuroSymbolic,110.15,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,13,11,0.6222815394075355
tool_unreliability,32,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,32,MemoryOnly,120.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,32,0,0.0
tool_unreliability,32,PersistentSelf,120.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,32,0,0.0
tool_unreliability,32,MirrorNeuroSymbolic,109.94999999999999,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,14,13,0.6628554282070618
tool_unreliability,33,NeuralOnly,-66.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0.0
tool_unreliability,33,MemoryOnly,121.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,30,0,0.0
tool_unreliability,33,PersistentSelf,121.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,30,0,0.0
tool_unreliability,33,MirrorNeuroSymbolic,16.55,0.0,0.0,1.0,1.0,1.0,0.0,12.0,3,10,9,0.751142275620129
tool_unreliability,34,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,34,MemoryOnly,121.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,23,0,0.0
tool_unreliability,34,PersistentSelf,121.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,23,0,0.0
tool_unreliability,34,MirrorNeuroSymbolic,115.44999999999999,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,4,3,0.7472317669671031
tool_unreliability,35,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,35,MemoryOnly,64.9,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,11,0,0.0
tool_unreliability,35,PersistentSelf,64.9,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,11,0,0.0
tool_unreliability,35,MirrorNeuroSymbolic,115.25,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,5,5,0.6924031415032509
tool_unreliability,36,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,36,MemoryOnly,63.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,30,0,0.0
tool_unreliability,36,PersistentSelf,63.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,30,0,0.0
tool_unreliability,36,MirrorNeuroSymbolic,110.69999999999999,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,9,8,0.658930650207127
tool_unreliability,37,NeuralOnly,66.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0
tool_unreliability,37,MemoryOnly,121.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,23,0,0.0
tool_unreliability,37,PersistentSelf,121.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,23,0,0.0
tool_unreliability,37,MirrorNeuroSymbolic,115.2,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,6,4,0.7615765253414064
tool_unreliability,38,NeuralOnly,98.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
tool_unreliability,38,MemoryOnly,122.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,17,0,0.0
tool_unreliability,38,PersistentSelf,122.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,17,0,0.0
tool_unreliability,38,MirrorNeuroSymbolic,110.69999999999999,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,9,8,0.6902475497894839
tool_unreliability,39,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
tool_unreliability,39,MemoryOnly,120.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,35,0,0.0
tool_unreliability,39,PersistentSelf,120.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,35,0,0.0
tool_unreliability,39,MirrorNeuroSymbolic,110.4,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,11,10,0.719477685345872
tool_unreliability,40,NeuralOnly,66.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0
tool_unreliability,40,MemoryOnly,63.7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,23,0,0.0
tool_unreliability,40,PersistentSelf,63.7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,23,0,0.0
tool_unreliability,40,MirrorNeuroSymbolic,111.3,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,5,4,0.7617747400912106
tool_unreliability,41,NeuralOnly,-28.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0
tool_unreliability,41,MemoryOnly,65.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,10,0,0.0
tool_unreliability,41,PersistentSelf,65.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,10,0,0.0
tool_unreliability,41,MirrorNeuroSymbolic,115.39999999999999,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,4,4,0.6697393872980211
tool_unreliability,42,NeuralOnly,66.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0
tool_unreliability,42,MemoryOnly,122.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,16,0,0.0
tool_unreliability,42,PersistentSelf,122.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,16,0,0.0
tool_unreliability,42,MirrorNeuroSymbolic,110.85000000000001,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,8,7,0.7025732610291182
tool_unreliability,43,NeuralOnly,66.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0
tool_unreliability,43,MemoryOnly,122.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,18,0,0.0
tool_unreliability,43,PersistentSelf,122.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,18,0,0.0
tool_unreliability,43,MirrorNeuroSymbolic,114.95,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,7,7,0.6816104483885083
tool_unreliability,44,NeuralOnly,98.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
tool_unreliability,44,MemoryOnly,121.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,26,0,0.0
tool_unreliability,44,PersistentSelf,121.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,26,0,0.0
tool_unreliability,44,MirrorNeuroSymbolic,111.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,7,6,0.7564375527079239
tool_unreliability,45,NeuralOnly,28.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0.0
tool_unreliability,45,MemoryOnly,122.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,12,0,0.0
tool_unreliability,45,PersistentSelf,122.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,12,0,0.0
tool_unreliability,45,MirrorNeuroSymbolic,115.55,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,3,3,0.745952743308986
tool_unreliability,46,NeuralOnly,66.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0
tool_unreliability,46,MemoryOnly,122.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,11,0,0.0
tool_unreliability,46,PersistentSelf,122.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,11,0,0.0
